wavelength,front_ref,transmittance
2152.9,0.486222,0
2153.8,0.485914,0
2154.7,0.48566799,0
2155.6,0.48546299,0
2156.5,0.48520401,0
2157.4,0.48478401,0
2158.3,0.48419601,0
2159.2,0.483536,0
2160.1,0.48301102,0
2161,0.48266998,0
2161.9,0.48231098,0
2162.8,0.48186901,0
2163.7,0.48135101,0
2164.6,0.48076302,0
2165.5,0.480135,0
2166.4,0.479655,0
2167.3,0.47944901,0
2168.2,0.47939301,0
2169.1,0.47923199,0
2170,0.47894199,0
2170.9,0.478624,0
2171.8,0.47825802,0
2172.7,0.47777,0
2173.6,0.47722301,0
2174.6,0.47664398,0
2175.5,0.47597401,0
2176.4,0.475182,0
2177.3,0.47445202,0
2178.2,0.47394901,0
2179.1,0.47355801,0
2180,0.47310902,0
2181,0.47257,0
2181.9,0.47192699,0
2182.8,0.47115101,0
2183.7,0.470219,0
2184.6,0.46931801,0
2185.6,0.46855801,0
2186.5,0.467882,0
2187.4,0.46727798,0
2188.3,0.46682999,0
2189.3,0.46642799,0
2190.2,0.46597401,0
2191.1,0.465443,0
2192,0.46486,0
2193,0.46420502,0
2193.9,0.46347401,0
2194.8,0.462733,0
2195.7,0.462057,0
2196.7,0.46130001,0
2197.6,0.460411,0
2198.5,0.45945202,0
2199.5,0.45847401,0
2200.4,0.45751301,0
2201.3,0.45661499,0
2202.3,0.45574299,0
2203.2,0.45487801,0
2204.1,0.45393002,0
2205.1,0.45288898,0
2206,0.45191002,0
2207,0.45120201,0
2207.9,0.45094898,0
2208.8,0.45132198,0
2209.8,0.45229599,0
2210.7,0.45375099,0
2211.7,0.45549702,0
2212.6,0.457313,0
2213.6,0.45900299,0
2214.5,0.460387,0
2215.5,0.46141499,0
2216.4,0.46223801,0
2217.3,0.46298,0
2218.3,0.46369801,0
2219.2,0.46444901,0
2220.2,0.46527,0
2221.1,0.46611698,0
2222.1,0.466903,0
2223.1,0.46764801,0
2224,0.46844898,0
2225,0.469324,0
2225.9,0.470238,0
2226.9,0.47105598,0
2227.8,0.471698,0
2228.8,0.472145,0
2229.7,0.47239601,0
2230.7,0.47253799,0
2231.7,0.47264301,0
2232.6,0.47275799,0
2233.6,0.472892,0
2234.5,0.47295502,0
2235.5,0.473004,0
2236.5,0.47314098,0
2237.4,0.47342201,0
2238.4,0.47389999,0
2239.4,0.474515,0
2240.3,0.47516499,0
2241.3,0.47568001,0
2242.3,0.47599499,0
2243.3,0.47612598,0
2244.2,0.47604599,0
2245.2,0.47573399,0
2246.2,0.475289,0
2247.1,0.47485699,0
2248.1,0.47452,0
2249.1,0.47430099,0
2250.1,0.47431,0
2251,0.47448898,0
2252,0.47461498,0
2253,0.474562,0
2254,0.47437801,0
2255,0.47421799,0
2255.9,0.474193,0
2256.9,0.47431801,0
2257.9,0.47460098,0
2258.9,0.474935,0
2259.9,0.47516499,0
2260.9,0.47520599,0
2261.8,0.47506699,0
2262.8,0.47490101,0
2263.8,0.47488899,0
2264.8,0.475065,0
2265.8,0.47537601,0
2266.8,0.47578701,0
2267.8,0.47622398,0
2268.8,0.47650501,0
2269.8,0.47650002,0
2270.8,0.47629299,0
2271.8,0.47606098,0
2272.8,0.475853,0
2273.8,0.475625,0
2274.7,0.47543598,0
2275.7,0.47537201,0
2276.7,0.47534302,0
2277.7,0.47528702,0
2278.7,0.47526199,0
2279.8,0.475275,0
2280.8,0.475233,0
2281.8,0.47499401,0
2282.8,0.474589,0
2283.8,0.474203,0
2284.8,0.47385399,0
2285.8,0.47357498,0
2286.8,0.473414,0
2287.8,0.47328999,0
2288.8,0.47309399,0
2289.8,0.47277401,0
2290.8,0.472435,0
2291.8,0.47218102,0
2292.9,0.47197399,0
2293.9,0.47177799,0
2294.9,0.471549,0
2295.9,0.47119499,0
2296.9,0.47069199,0
2297.9,0.47014999,0
2299,0.46968601,0
2300,0.46926399,0
2301,0.46882801,0
2302,0.46836102,0
2303,0.46782398,0
2304.1,0.46727402,0
2305.1,0.46681801,0
2306.1,0.46652599,0
2307.1,0.46636799,0
2308.2,0.46623699,0
2309.2,0.46600498,0
2310.2,0.46555099,0
2311.3,0.46484299,0
2312.3,0.46400299,0
2313.3,0.46314301,0
2314.4,0.462384,0
2315.4,0.46186199,0
2316.4,0.46161999,0
2317.5,0.46156898,0
2318.5,0.461488,0
2319.5,0.46123901,0
2320.6,0.46078701,0
2321.6,0.460131,0
2322.6,0.45941502,0
2323.7,0.45877499,0
2324.7,0.458256,0
2325.8,0.45785,0
2326.8,0.45744801,0
2327.9,0.456991,0
2328.9,0.45649799,0
2330,0.45600201,0
2331,0.455546,0
2332.1,0.45508202,0
2333.1,0.45457199,0
2334.2,0.453964,0
2335.2,0.45324299,0
2336.3,0.452509,0
2337.3,0.45189301,0
2338.4,0.45147301,0
2339.4,0.45123901,0
2340.5,0.45112202,0
2341.5,0.45099701,0
2342.6,0.45068699,0
2343.6,0.45015499,0
2344.7,0.449533,0
2345.8,0.44897099,0
