wavelength,front_ref,transmittance
1026,0.502794069,0
1027,0.502961599,0
1028,0.503129128,0
1029,0.503296657,0
1030,0.503464186,0
1031,0.503631715,0
1032,0.503799245,0
1033,0.503966774,0
1034,0.504134303,0
1035,0.504301832,0
1036,0.504469362,0
1037,0.504636891,0
1038,0.50480442,0
1039,0.504971949,0
1040,0.505139478,0
1041,0.505307008,0
1042,0.505474537,0
1043,0.505642066,0
1044,0.505809595,0
1045,0.505977125,0
1046,0.506144654,0
1047,0.506312183,0
1048,0.506479712,0
1049,0.506647241,0
1050,0.506814771,0
1051,0.5069823,0
1052,0.507149829,0
1053,0.507317358,0
1054,0.507484887,0
1055,0.507652417,0
1056,0.507819946,0
1057,0.507987475,0
1058,0.508155004,0
1059,0.508322534,0
1060,0.508490063,0
1061,0.508657592,0
1062,0.508825121,0
1063,0.50899265,0
1064,0.50916018,0
1065,0.509327709,0
1066,0.509495238,0
1067,0.509662767,0
1068,0.509830297,0
1069,0.509997826,0
1070,0.510165355,0
1071,0.510332884,0
1072,0.510500413,0
1073,0.510667943,0
1074,0.510835472,0
1075,0.511003001,0
1076,0.51117053,0
1077,0.51133806,0
1078,0.511505589,0
1079,0.511673118,0
1080,0.511840647,0
1081,0.512008176,0
1082,0.512175706,0
1083,0.512343235,0
1084,0.512510764,0
1085,0.512678293,0
1086,0.512845823,0
1087,0.513013352,0
1088,0.513180881,0
1089,0.51334841,0
1090,0.513515939,0
1091,0.513683469,0
1092,0.513850998,0
1093,0.514018527,0
1094,0.514186056,0
1095,0.514353586,0
1096,0.514521115,0
1097,0.514688644,0
1098,0.514856173,0
1099,0.515023702,0
1100,0.515191232,0
1101,0.515358761,0
1102,0.51552629,0
1103,0.515693819,0
1104,0.515861349,0
1105,0.516028878,0
1106,0.516196407,0
1107,0.516363936,0
1108,0.516531465,0
1109,0.516698995,0
1110,0.516866524,0
1111,0.517034053,0
1112,0.517201582,0
1113,0.517369111,0
1114,0.517536641,0
1115,0.51770417,0
1116,0.517871699,0
1117,0.518039228,0
1118,0.518206758,0
1119,0.518374287,0
1120,0.518541816,0
1121,0.518709345,0
1122,0.518876874,0
1123,0.519044404,0
1124,0.519211933,0
1125,0.519379462,0
1126,0.519546991,0
1127,0.519714521,0
1128,0.51988205,0
1129,0.520049579,0
1130,0.520217108,0
1131,0.520384637,0
1132,0.520552167,0
1133,0.520719696,0
1134,0.520887225,0
1135,0.521054754,0
1136,0.521222284,0
1137,0.521389813,0
1138,0.521557342,0
1139,0.521724871,0
1140,0.5218924,0
1141,0.52205993,0
1142,0.522227459,0
1143,0.522394988,0
1144,0.522562517,0
1145,0.522730047,0
1146,0.522897576,0
1147,0.523065105,0
1148,0.523232634,0
1149,0.523400163,0
1150,0.523567693,0
1151,0.523735222,0
1152,0.523902751,0
1153,0.52407028,0
1154,0.52423781,0
1155,0.524405339,0
1156,0.524572868,0
1157,0.524740397,0
1158,0.524907926,0
1159,0.525075456,0
1160,0.525242985,0
1161,0.525410514,0
1162,0.525578043,0
1163,0.525745573,0
1164,0.525913102,0
1165,0.526080631,0
1166,0.52624816,0
1167,0.526415689,0
1168,0.526583219,0
1169,0.526750748,0
1170,0.526918277,0
1171,0.527085806,0
1172,0.527253336,0
1173,0.527420865,0
1174,0.527588394,0
1175,0.527755923,0
1176,0.527923452,0
1177,0.528090982,0
1178,0.528258511,0
1179,0.52842604,0
1180,0.528593569,0
1181,0.528761098,0
1182,0.528928628,0
1183,0.529096157,0
1184,0.529263686,0
1185,0.529431215,0
1186,0.529598745,0
1187,0.529766274,0
1188,0.529933803,0
1189,0.530101332,0
1190,0.530268861,0
1191,0.530436391,0
1192,0.53060392,0
1193,0.530771449,0
1194,0.530938978,0
1195,0.531106508,0
1196,0.531274037,0
1197,0.531441566,0
1198,0.531609095,0
1199,0.531776624,0
1200,0.531944154,0
1201,0.532111683,0
1202,0.532279212,0
1203,0.532446741,0
1204,0.532614271,0
1205,0.5327818,0
1206,0.532949329,0
1207,0.533116858,0
1208,0.533284387,0
1209,0.533451917,0
1210,0.533619446,0
1211,0.533786975,0
1212,0.533954504,0
1213,0.534122034,0
1214,0.534289563,0
1215,0.534457092,0
1216,0.534624621,0
1217,0.53479215,0
1218,0.53495968,0
1219,0.535127209,0
1220,0.535294738,0
1221,0.535462267,0
1222,0.535629797,0
1223,0.535797326,0
1224,0.535964855,0
1225,0.536132384,0
1226,0.536299913,0
1227,0.536467443,0
1228,0.536634972,0
