wavelength,front_ref,transmittance
655,0.043675225,0.033948386
656,0.043355851,0.032784615
657,0.043018906,0.031473435
658,0.042675867,0.030037453
659,0.042326605,0.028507049
660,0.04200101,0.026879789
661,0.041692955,0.025207094
662,0.041443422,0.023549994
663,0.041253034,0.021946025
664,0.041118301,0.020423755
665,0.041058435,0.019034864
666,0.041056844,0.017778247
667,0.041120798,0.016678067
668,0.041251456,0.015743465
669,0.041416342,0.014966778
670,0.041624177,0.014338535
671,0.041855223,0.013845516
672,0.042116636,0.01347177
673,0.042417275,0.013205033
674,0.042740014,0.013036103
675,0.043081484,0.012955288
676,0.043456326,0.012963935
677,0.04384219,0.013074343
678,0.044245645,0.013301572
679,0.044654803,0.013683562
680,0.045052001,0.014276931
681,0.045447566,0.015134177
682,0.045812083,0.016343505
683,0.046182774,0.017976206
684,0.046601975,0.020172814
685,0.047117326,0.023008277
686,0.047813884,0.026632449
687,0.048837053,0.031181568
688,0.05033081,0.03673932
689,0.052407468,0.043406723
690,0.055241826,0.051226919
691,0.058933163,0.060202309
692,0.063548467,0.070260814
693,0.06912849,0.081303072
694,0.075678186,0.093195551
695,0.083167269,0.105823738
696,0.09148509,0.118931294
697,0.100578478,0.132488856
698,0.110312199,0.146210789
699,0.120527146,0.159975871
700,0.13116462,0.173690972
701,0.142065882,0.187288846
702,0.152991865,0.200432788
703,0.163957583,0.213263738
704,0.174836854,0.225650878
705,0.185548319,0.237575532
706,0.196115198,0.249035175
707,0.206509558,0.260128523
708,0.216743093,0.270890502
709,0.226802422,0.281207119
710,0.236723919,0.291308111
711,0.246474839,0.301052523
712,0.256093384,0.310553496
713,0.265575931,0.319817095
714,0.274930834,0.328861472
715,0.284117786,0.33765065
716,0.293210417,0.346209614
717,0.302088311,0.354539038
718,0.310771956,0.362605912
719,0.319314339,0.370472831
720,0.32762883,0.378052514
721,0.335723222,0.385422708
722,0.343609244,0.392536954
723,0.351223155,0.399396903
724,0.358582236,0.405960887
725,0.365738089,0.41228661
726,0.372537015,0.418281792
727,0.379083962,0.424059875
728,0.385315612,0.42949293
729,0.391279845,0.434698743
730,0.396947155,0.439649334
731,0.402311166,0.444275054
732,0.407440914,0.448714611
733,0.412268475,0.452899757
734,0.416796892,0.456769748
735,0.421030085,0.460395737
736,0.424988608,0.463800188
737,0.428689306,0.467001525
738,0.432132404,0.470000979
739,0.43536527,0.472782061
740,0.438343768,0.475366115
741,0.441077281,0.477763436
742,0.443596675,0.480006152
743,0.445922546,0.48204983
744,0.448047121,0.483952852
745,0.44998305,0.485728515
746,0.451761597,0.487342957
747,0.453335005,0.488813811
748,0.454741552,0.490180371
749,0.456022168,0.49141836
750,0.45712996,0.492546373
751,0.45824395,0.493614245
752,0.459283557,0.494672543
753,0.460269216,0.495675824
754,0.461208358,0.496631665
755,0.462062323,0.497567269
756,0.462905714,0.498425557
757,0.463669492,0.499269398
758,0.464384972,0.500064137
759,0.465055519,0.500813197
760,0.465681805,0.501517265
761,0.466265065,0.502177599
762,0.466775316,0.502830608
763,0.467274694,0.503405731
764,0.467702896,0.503975495
765,0.468091603,0.504505218
766,0.46844331,0.504997426
767,0.468789003,0.505416453
768,0.469036805,0.505870377
769,0.469280482,0.506253024
770,0.469489853,0.50660087
771,0.4696671,0.506916127
772,0.469781856,0.50723534
773,0.469900283,0.507490966
774,0.469959722,0.5077542
775,0.47002451,0.507955435
776,0.470031115,0.508165179
777,0.470045075,0.508314849
778,0.47003686,0.508442005
779,0.4699767,0.508584133
780,0.469928887,0.508671121
781,0.469870546,0.508747448
782,0.469811306,0.508822928
783,0.469750737,0.508897121
784,0.469690993,0.508972225
785,0.469635084,0.50905131
786,0.46958559,0.509137008
787,0.469536053,0.509222734
788,0.469443394,0.509332732
789,0.469383869,0.509408443
790,0.469366555,0.509459029
791,0.469309977,0.509537854
792,0.469260233,0.509623725
793,0.469205293,0.509704364
794,0.469146877,0.509781527
795,0.469090141,0.509860473
796,0.469032936,0.509939012
797,0.46897612,0.51001802
798,0.468917121,0.510094869
799,0.468861942,0.51017569
800,0.46884441,0.510226401
801,0.468780598,0.51029851
802,0.468717606,0.510371528
803,0.46865929,0.510449392
804,0.468634399,0.510492711
805,0.468570458,0.510564935
806,0.468503914,0.510634567
807,0.468442041,0.510709044
808,0.468384836,0.510788364
809,0.468346598,0.510818198
810,0.468282069,0.510890136
811,0.468249365,0.51092568
812,0.468179656,0.510992424
813,0.4681418,0.511022752
814,0.468070764,0.511088242
815,0.468000977,0.511155078
816,0.467961804,0.511184143
817,0.467884291,0.511243178
818,0.467839553,0.5112666
819,0.467770956,0.511334859
820,0.467730464,0.511362676
821,0.467639661,0.51140831
822,0.467582112,0.511418718
823,0.467504065,0.511477506
824,0.467420884,0.511531104
825,0.467310875,0.5115573
826,0.467214619,0.511528178
827,0.467122912,0.511573202
828,0.467054318,0.511572448
829,0.466906114,0.511559696
830,0.466795304,0.511585302
831,0.466727171,0.511585088
832,0.466592626,0.511586463
833,0.46649739,0.511558518
834,0.466440737,0.511570121
835,0.466390864,0.511588686
836,0.46628857,0.511623253
837,0.466238268,0.511641425
838,0.466161775,0.511702536
839,0.466105539,0.511714673
840,0.466022667,0.511769345
841,0.465979955,0.511795396
842,0.46590212,0.511855334
843,0.465852207,0.511874051
844,0.465778982,0.511938818
845,0.465738347,0.511967101
846,0.465655368,0.512021966
847,0.465617246,0.512052879
848,0.465541825,0.5121156
849,0.465485544,0.512127933
850,0.46542147,0.5122024
851,0.465378247,0.512228182
852,0.465332069,0.512250947
853,0.465291364,0.512279347
854,0.465221732,0.512348286
855,0.465177637,0.512373257
856,0.465121748,0.512386138
857,0.465084803,0.512418482
858,0.465014255,0.512486656
859,0.464958354,0.512499587
860,0.464883137,0.512563071
861,0.464811675,0.51263048
862,0.464762061,0.512649951
863,0.464686352,0.512713104
864,0.464642606,0.512738653
865,0.464587096,0.512752133
866,0.464564839,0.512729267
867,0.464517731,0.512751394
868,0.464478594,0.512781728
869,0.464441969,0.51281466
870,0.464359045,0.512870637
871,0.464291781,0.512872133
872,0.464210928,0.512930337
873,0.464132981,0.512991599
874,0.464072002,0.512999634
875,0.463986065,0.513052783
876,0.463934296,0.513070334
877,0.463840378,0.513115377
878,0.463791112,0.513135551
879,0.463703027,0.513186693
880,0.463630338,0.513182823
881,0.463543488,0.513235334
882,0.46349337,0.513254729
883,0.463426961,0.513257379
